"year","wasteshed","material","disposition","tons","umbDisp","miles"
2018,"Jefferson","RigidPlastic","combustion",0.000409598561026554,"disposal",180
2018,"Jefferson","RigidPlastic","landfilling",328.424809716783,"disposal",180
2018,"Jefferson","RigidPlastic","recycling",46.37,"recovery",180
2018,"Jefferson","ScrapMetal","landfilling",597.572168214877,"disposal",180
2018,"Jefferson","ScrapMetal","recycling",2603.036,"recovery",180
2018,"Jefferson","TinnedCan","landfilling",97.9468977405455,"disposal",180
2018,"Jefferson","TinnedCan","recycling",1.248,"recovery",180
2018,"Jefferson","YardDebris","anaerobicDigestion",0,"recovery",180
2018,"Jefferson","YardDebris","combustion",66.209,"recovery",180
2018,"Jefferson","YardDebris","composting",1.293,"recovery",180
2018,"Jefferson","YardDebris","landfilling",611.737950020435,"disposal",180
2018,"Josephine","Aluminum","landfilling",284.754553206455,"disposal",180
2018,"Josephine","Aluminum","recycling",535.969,"recovery",180
2018,"Josephine","Cardboard","combustion",0,"disposal",180
2018,"Josephine","Cardboard","landfilling",2491.62883864914,"disposal",180
2018,"Josephine","Cardboard","recycling",7800.772,"recovery",180
2018,"Josephine","Carpeting","combustion",0,"disposal",180
2018,"Josephine","Carpeting","landfilling",1843.14282748477,"disposal",180
2018,"Josephine","Carpeting","recycling",0,"recovery",180
2018,"Josephine","Electronics","landfilling",844.976261684468,"disposal",180
2018,"Josephine","Electronics","recycling",372.944,"recovery",180
2018,"Josephine","FoodWaste","anaerobicDigestion",0,"recovery",180
2018,"Josephine","FoodWaste","combustion",0,"disposal",180
2018,"Josephine","FoodWaste","composting",40.1,"recovery",180
2018,"Josephine","FoodWaste","landfilling",11507.0387960715,"disposal",180
2018,"Josephine","Glass","landfilling",1200.0247365266,"disposal",180
2018,"Josephine","Glass","recycling",1855.402,"recovery",180
2018,"Josephine","Glass","recyclingPozzolan",0,"recovery",180
2018,"Josephine","Glass","recyclingToFiberglass",0,"recovery",180
2018,"Josephine","Glass","useAsAggregate",0,"recovery",20
2018,"Josephine","PaperFiber","combustion",0,"disposal",180
2018,"Josephine","PaperFiber","landfilling",9539.85386451935,"disposal",180
2018,"Josephine","PaperFiber","recycling",1086.264,"recovery",180
2018,"Josephine","PlasticFilm","combustion",0,"disposal",180
2018,"Josephine","PlasticFilm","landfilling",3708.86914162755,"disposal",180
2018,"Josephine","PlasticFilm","recycling",34.735,"recovery",180
2018,"Josephine","RigidPlastic","combustion",0,"disposal",180
2018,"Josephine","RigidPlastic","landfilling",1650.62801102828,"disposal",180
2018,"Josephine","RigidPlastic","recycling",247.372,"recovery",180
2018,"Josephine","ScrapMetal","landfilling",3003.33388429752,"disposal",180
2018,"Josephine","ScrapMetal","recycling",6944.618,"recovery",180
2018,"Josephine","TinnedCan","landfilling",492.270645275814,"disposal",180
2018,"Josephine","TinnedCan","recycling",80.232,"recovery",180
2018,"Josephine","YardDebris","anaerobicDigestion",0,"recovery",180
2018,"Josephine","YardDebris","combustion",635.808,"recovery",180
2018,"Josephine","YardDebris","composting",13294.911,"recovery",180
2018,"Josephine","YardDebris","landfilling",3074.52959045179,"disposal",180
2018,"Klamath","Aluminum","landfilling",238.062109494635,"disposal",180
2018,"Klamath","Aluminum","recycling",430.35,"recovery",180
2018,"Klamath","Cardboard","combustion",0.00278230716446814,"disposal",180
2018,"Klamath","Cardboard","landfilling",2083.0656111631,"disposal",180
2018,"Klamath","Cardboard","recycling",3208.512,"recovery",180
2018,"Klamath","Carpeting","combustion",0.00205816749850641,"disposal",180
2018,"Klamath","Carpeting","landfilling",1540.91467430479,"disposal",180
2018,"Klamath","Carpeting","recycling",0,"recovery",180
2018,"Klamath","Electronics","landfilling",706.42182561924,"disposal",180
2018,"Klamath","Electronics","recycling",307.837,"recovery",180
2018,"Klamath","FoodWaste","anaerobicDigestion",0,"recovery",180
2018,"Klamath","FoodWaste","combustion",0.0128494725970022,"disposal",180
2018,"Klamath","FoodWaste","composting",0,"recovery",180
2018,"Klamath","FoodWaste","landfilling",9620.17955106498,"disposal",180
2018,"Klamath","Glass","landfilling",1003.25145640828,"disposal",180
2018,"Klamath","Glass","recycling",1268.137,"recovery",180
2018,"Klamath","Glass","recyclingPozzolan",0,"recovery",180
2018,"Klamath","Glass","recyclingToFiberglass",0,"recovery",180
2018,"Klamath","Glass","useAsAggregate",0,"recovery",20
2018,"Klamath","PaperFiber","combustion",0.0106527919983547,"disposal",180
2018,"Klamath","PaperFiber","landfilling",7975.56249648948,"disposal",180
2018,"Klamath","PaperFiber","recycling",1398.492,"recovery",180
2018,"Klamath","PlasticFilm","combustion",0,"disposal",180
2018,"Klamath","PlasticFilm","landfilling",3100.70972264754,"disposal",180
2018,"Klamath","PlasticFilm","recycling",39.103,"recovery",180
2018,"Klamath","RigidPlastic","combustion",0.00184319352454023,"disposal",180
2018,"Klamath","RigidPlastic","landfilling",1379.9673503778,"disposal",180
2018,"Klamath","RigidPlastic","recycling",294.838,"recovery",180
2018,"Klamath","ScrapMetal","landfilling",2510.86415286994,"disposal",180
2018,"Klamath","ScrapMetal","recycling",4592.293,"recovery",180
2018,"Klamath","TinnedCan","landfilling",411.550884567168,"disposal",180
2018,"Klamath","TinnedCan","recycling",181.186,"recovery",180
2018,"Klamath","YardDebris","anaerobicDigestion",0,"recovery",180
2018,"Klamath","YardDebris","combustion",0,"disposal",180
2018,"Klamath","YardDebris","composting",1573.8,"recovery",180
2018,"Klamath","YardDebris","landfilling",2570.38558914969,"disposal",180
2018,"Lake","Aluminum","landfilling",22.8470035318098,"disposal",180
2018,"Lake","Aluminum","recycling",34.993,"recovery",180
2018,"Lake","Cardboard","combustion",0.00278230716456576,"disposal",180
2018,"Lake","Cardboard","landfilling",199.913406951926,"disposal",180
2018,"Lake","Cardboard","recycling",212.405,"recovery",180
2018,"Lake","Carpeting","combustion",0.00205816749857863,"disposal",180
2018,"Lake","Carpeting","landfilling",147.882765051498,"disposal",180
2018,"Lake","Carpeting","recycling",0,"recovery",180
2018,"Lake","Electronics","landfilling",67.7958452906762,"disposal",180
2018,"Lake","Electronics","recycling",0,"recovery",180
2018,"Lake","FoodWaste","anaerobicDigestion",0,"recovery",180
2018,"Lake","FoodWaste","combustion",0.012849472597453,"disposal",180
2018,"Lake","FoodWaste","composting",0,"recovery",180
2018,"Lake","FoodWaste","landfilling",923.256021911286,"disposal",180
2018,"Lake","Glass","landfilling",96.282812987381,"disposal",180
2018,"Lake","Glass","recycling",86.282,"recovery",180
2018,"Lake","Glass","recyclingPozzolan",0,"recovery",180
2018,"Lake","Glass","recyclingToFiberglass",0,"recovery",180
2018,"Lake","Glass","useAsAggregate",0,"recovery",20
2018,"Lake","PaperFiber","combustion",0.0106527919987284,"disposal",180
2018,"Lake","PaperFiber","landfilling",765.420859759168,"disposal",180
2018,"Lake","PaperFiber","recycling",28.59,"recovery",180
2018,"Lake","PlasticFilm","combustion",0,"disposal",180
2018,"Lake","PlasticFilm","landfilling",297.577494103663,"disposal",180
2018,"Lake","PlasticFilm","recycling",3.9,"recovery",180
2018,"Lake","RigidPlastic","combustion",0.0018431935246049,"disposal",180
2018,"Lake","RigidPlastic","landfilling",132.436526731585,"disposal",180
2018,"Lake","RigidPlastic","recycling",23.114,"recovery",180
2018,"Lake","ScrapMetal","landfilling",240.969561642093,"disposal",180
2018,"Lake","ScrapMetal","recycling",8.117,"recovery",180
2018,"Lake","TinnedCan","landfilling",39.4968545527294,"disposal",180
2018,"Lake","TinnedCan","recycling",0,"recovery",180
2018,"Lake","YardDebris","anaerobicDigestion",0,"recovery",180
2018,"Lake","YardDebris","combustion",0,"disposal",180
2018,"Lake","YardDebris","composting",265,"recovery",180
2018,"Lake","YardDebris","landfilling",246.681879607302,"disposal",180
2018,"Lane","Aluminum","landfilling",1190.07905325246,"disposal",180
2018,"Lane","Aluminum","recycling",2598.76,"recovery",180
2018,"Lane","Cardboard","combustion",0.00310202839540891,"disposal",180
2018,"Lane","Cardboard","landfilling",7713.97309037458,"disposal",180
2018,"Lane","Cardboard","recycling",36567.382,"recovery",180
2018,"Lane","Carpeting","combustion",0.00341181118812135,"disposal",180
2018,"Lane","Carpeting","landfilling",8484.32584742272,"disposal",180
2018,"Lane","Carpeting","recycling",0,"recovery",180
2018,"Lane","Electronics","landfilling",2827.7167112443,"disposal",180
2018,"Lane","Electronics","recycling",2367.066,"recovery",180
2018,"Lane","FoodWaste","anaerobicDigestion",0,"recovery",180
2018,"Lane","FoodWaste","combustion",0.0186193925827999,"disposal",180
2018,"Lane","FoodWaste","combustion",1451.891,"recovery",180
2018,"Lane","FoodWaste","composting",1567.926,"recovery",180
2018,"Lane","FoodWaste","landfilling",46301.7983830884,"disposal",180
2018,"Lane","Glass","landfilling",2193.55727686305,"disposal",180
2018,"Lane","Glass","recycling",10553.708,"recovery",180
2018,"Lane","Glass","recyclingPozzolan",0,"recovery",180
2018,"Lane","Glass","recyclingToFiberglass",0,"recovery",180
2018,"Lane","Glass","useAsAggregate",0,"recovery",20
2018,"Lane","PaperFiber","combustion",0.013323764082587,"disposal",180
2018,"Lane","PaperFiber","landfilling",33132.8874189843,"disposal",180
2018,"Lane","PaperFiber","recycling",19497.989,"recovery",180
2018,"Lane","PlasticFilm","combustion",0,"disposal",180
2018,"Lane","PlasticFilm","landfilling",12130.7488993051,"disposal",180
2018,"Lane","PlasticFilm","recycling",377.633,"recovery",180
2018,"Lane","RigidPlastic","combustion",0.00190229231998207,"disposal",180
2018,"Lane","RigidPlastic","landfilling",4730.52786624592,"disposal",180
2018,"Lane","RigidPlastic","recycling",1898.695,"recovery",180
2018,"Lane","ScrapMetal","landfilling",8461.20938655779,"disposal",180
2018,"Lane","ScrapMetal","recycling",100553.079,"recovery",180
2018,"Lane","TinnedCan","landfilling",1465.56154553933,"disposal",180
2018,"Lane","TinnedCan","recycling",858.075,"recovery",180
2018,"Lane","YardDebris","anaerobicDigestion",0,"recovery",180
2018,"Lane","YardDebris","combustion",0,"disposal",180
2018,"Lane","YardDebris","composting",82343.562,"recovery",180
2018,"Lane","YardDebris","landfilling",10457.9326808053,"disposal",180
2018,"Lincoln","Aluminum","landfilling",205.211851790767,"disposal",180
2018,"Lincoln","Aluminum","recycling",235.384,"recovery",180
2018,"Lincoln","Cardboard","combustion",0.00680119529112424,"disposal",180
2018,"Lincoln","Cardboard","landfilling",1795.6227993438,"disposal",180
2018,"Lincoln","Cardboard","recycling",3609.654,"recovery",180
2018,"Lincoln","Carpeting","combustion",0.00503107610760964,"disposal",180
2018,"Lincoln","Carpeting","landfilling",1328.28342333402,"disposal",180
2018,"Lincoln","Carpeting","recycling",0,"recovery",180
2018,"Lincoln","Electronics","landfilling",608.942478450169,"disposal",180
2018,"Lincoln","Electronics","recycling",103.066,"recovery",180
2018,"Lincoln","FoodWaste","anaerobicDigestion",0,"recovery",180
2018,"Lincoln","FoodWaste","combustion",0.0314098219047166,"disposal",180
2018,"Lincoln","FoodWaste","combustion",15.257,"recovery",180
2018,"Lincoln","FoodWaste","composting",66.188,"recovery",180
2018,"Lincoln","FoodWaste","landfilling",8292.68825864203,"disposal",180
2018,"Lincoln","Glass","landfilling",864.812504679447,"disposal",180
2018,"Lincoln","Glass","recycling",1252.537,"recovery",180
2018,"Lincoln","Glass","recyclingPozzolan",0,"recovery",180
2018,"Lincoln","Glass","recyclingToFiberglass",0,"recovery",180
2018,"Lincoln","Glass","useAsAggregate",0,"recovery",20
2018,"Lincoln","PaperFiber","combustion",0.0260401582189742,"disposal",180
2018,"Lincoln","PaperFiber","landfilling",6875.0123757703,"disposal",180
2018,"Lincoln","PaperFiber","recycling",2124.861,"recovery",180
2018,"Lincoln","PlasticFilm","combustion",0,"disposal",180
2018,"Lincoln","PlasticFilm","landfilling",2672.8419125618,"disposal",180
2018,"Lincoln","PlasticFilm","recycling",10.944,"recovery",180
2018,"Lincoln","RigidPlastic","combustion",0.00450558417123224,"disposal",180
2018,"Lincoln","RigidPlastic","landfilling",1189.54526607775,"disposal",180
2018,"Lincoln","RigidPlastic","recycling",333.873,"recovery",180
2018,"Lincoln","ScrapMetal","landfilling",2164.38929949542,"disposal",180
2018,"Lincoln","ScrapMetal","recycling",3051.521,"recovery",180
2018,"Lincoln","TinnedCan","landfilling",354.76086180804,"disposal",180
2018,"Lincoln","TinnedCan","recycling",99.516,"recovery",180
2018,"Lincoln","YardDebris","anaerobicDigestion",0,"recovery",180
2018,"Lincoln","YardDebris","combustion",0,"disposal",180
2018,"Lincoln","YardDebris","composting",2890.203,"recovery",180
2018,"Lincoln","YardDebris","landfilling",2215.69735597758,"disposal",180
2018,"Linn","Aluminum","landfilling",390.180028597336,"disposal",180
2018,"Linn","Aluminum","recycling",1049.576,"recovery",180
2018,"Linn","Cardboard","combustion",2.99190763761871,"disposal",180
2018,"Linn","Cardboard","landfilling",3414.11155878237,"disposal",180
2018,"Linn","Cardboard","recycling",35224.282,"recovery",180
2018,"Linn","Carpeting","combustion",2.21321611679675,"disposal",180
2018,"Linn","Carpeting","landfilling",2525.5347562979,"disposal",180
2018,"Linn","Carpeting","recycling",0,"recovery",180
2018,"Linn","Electronics","landfilling",1157.81418852003,"disposal",180
2018,"Linn","Electronics","recycling",297.389,"recovery",180
2018,"Linn","FoodWaste","anaerobicDigestion",0,"recovery",180
2018,"Linn","FoodWaste","combustion",13.8174661997437,"disposal",180
2018,"Linn","FoodWaste","combustion",43.112,"recovery",180
2018,"Linn","FoodWaste","composting",489.47,"recovery",180
2018,"Linn","FoodWaste","landfilling",15767.3219829661,"disposal",180
2018,"Linn","Glass","landfilling",1644.31325414482,"disposal",180
2018,"Linn","Glass","recycling",2378.61,"recovery",180
2018,"Linn","Glass","recyclingPozzolan",0,"recovery",180
2018,"Linn","Glass","recyclingToFiberglass",0,"recovery",180
2018,"Linn","Glass","useAsAggregate",0,"recovery",20
2018,"Linn","PaperFiber","combustion",11.4553023292572,"disposal",180
2018,"Linn","PaperFiber","landfilling",13071.8206671618,"disposal",180
2018,"Linn","PaperFiber","recycling",5890.512,"recovery",180
2018,"Linn","PlasticFilm","combustion",0,"disposal",180
2018,"Linn","PlasticFilm","landfilling",5082.01414674064,"disposal",180
2018,"Linn","PlasticFilm","recycling",696.156,"recovery",180
2018,"Linn","RigidPlastic","combustion",1.98204743678452,"disposal",180
2018,"Linn","RigidPlastic","landfilling",2261.74464040837,"disposal",180
2018,"Linn","RigidPlastic","recycling",924.076,"recovery",180
2018,"Linn","ScrapMetal","landfilling",4115.26659597586,"disposal",180
2018,"Linn","ScrapMetal","recycling",9632.056,"recovery",180
2018,"Linn","TinnedCan","landfilling",674.525384365274,"disposal",180
2018,"Linn","TinnedCan","recycling",224.961,"recovery",180
2018,"Linn","YardDebris","anaerobicDigestion",0,"recovery",180
2018,"Linn","YardDebris","combustion",0,"disposal",180
2018,"Linn","YardDebris","composting",12792.937,"recovery",180
2018,"Linn","YardDebris","landfilling",4212.82128772873,"disposal",180
2018,"Malheur","Aluminum","landfilling",92.341019274057,"disposal",180
2018,"Malheur","Aluminum","recycling",268.331,"recovery",180
2018,"Malheur","Cardboard","combustion",0,"disposal",180
2018,"Malheur","Cardboard","landfilling",807.992511525117,"disposal",180
2018,"Malheur","Cardboard","recycling",2474.714,"recovery",180
2018,"Malheur","Carpeting","combustion",0,"disposal",180
2018,"Malheur","Carpeting","landfilling",597.699616884486,"disposal",180
2018,"Malheur","Carpeting","recycling",0,"recovery",180
2018,"Malheur","Electronics","landfilling",274.011313911301,"disposal",180
2018,"Malheur","Electronics","recycling",24.601,"recovery",180
2018,"Malheur","FoodWaste","anaerobicDigestion",0,"recovery",180
