"year","wasteshed","material","LCstage","disposition","umbDisp","tons"
2018,"Lake","Glass","endOfLife","useAsAggregate",NA,0
2018,"Lake","Glass","endOfLifeTransport","landfilling","Disposal",96.282812987381
2018,"Lake","Glass","endOfLifeTransport","recycling","Recovery",86.282
2018,"Lake","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Lake","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Lake","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Lake","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Lake","Glass","production","production","Production",182.566153009366
2018,"Lake","PaperFiber","endOfLife","combustion","Disposal",0.0106527919987284
2018,"Lake","PaperFiber","endOfLife","landfilling","Disposal",765.420859759168
2018,"Lake","PaperFiber","endOfLife","recycling","Recovery",28.59
2018,"Lake","PaperFiber","endOfLifeTransport","combustion","Disposal",0.0106527919987284
2018,"Lake","PaperFiber","endOfLifeTransport","landfilling","Disposal",765.420859759168
2018,"Lake","PaperFiber","endOfLifeTransport","recycling","Recovery",28.59
2018,"Lake","PaperFiber","production","production","Production",794.021512551167
2018,"Lake","PlasticFilm","endOfLife","combustion","Disposal",0.00414155311783189
2018,"Lake","PlasticFilm","endOfLife","landfilling","Disposal",297.577494103663
2018,"Lake","PlasticFilm","endOfLife","recycling","Recovery",3.9
2018,"Lake","PlasticFilm","endOfLifeTransport","combustion","Disposal",0.00414155311783189
2018,"Lake","PlasticFilm","endOfLifeTransport","landfilling","Disposal",297.577494103663
2018,"Lake","PlasticFilm","endOfLifeTransport","recycling","Recovery",3.9
2018,"Lake","PlasticFilm","production","production","Production",301.48163565678
2018,"Lake","ScrapMetal","endOfLife","landfilling","Disposal",240.969561642093
2018,"Lake","ScrapMetal","endOfLife","recycling","Recovery",8.117
2018,"Lake","ScrapMetal","endOfLifeTransport","landfilling","Disposal",240.969561642093
2018,"Lake","ScrapMetal","endOfLifeTransport","recycling","Recovery",8.117
2018,"Lake","ScrapMetal","production","production","Production",249.089915350821
2018,"Lake","TinnedCan","endOfLife","landfilling","Disposal",39.4968545527294
2018,"Lake","TinnedCan","endOfLife","recycling",NA,0
2018,"Lake","TinnedCan","endOfLifeTransport","landfilling","Disposal",39.4968545527294
2018,"Lake","TinnedCan","endOfLifeTransport","recycling",NA,0
2018,"Lake","TinnedCan","production","production","Production",39.4974042526373
2018,"Lane","Aluminum","endOfLife","landfilling","Disposal",1190.07905325246
2018,"Lane","Aluminum","endOfLife","recycling","Recovery",2598.76
2018,"Lane","Aluminum","endOfLifeTransport","landfilling","Disposal",1190.07905325246
2018,"Lane","Aluminum","endOfLifeTransport","recycling","Recovery",2598.76
2018,"Lane","Aluminum","production","production","Production",3788.83953182025
2018,"Lane","Cardboard","endOfLife","combustion","Disposal",0.00310202839540891
2018,"Lane","Cardboard","endOfLife","landfilling","Disposal",7713.97309037458
2018,"Lane","Cardboard","endOfLife","recycling","Recovery",36567.382
2018,"Lane","Cardboard","endOfLifeTransport","combustion","Disposal",0.00310202839540891
2018,"Lane","Cardboard","endOfLifeTransport","landfilling","Disposal",7713.97309037458
2018,"Lane","Cardboard","endOfLifeTransport","recycling","Recovery",36567.382
2018,"Lane","Cardboard","production","production","Production",44281.358192403
2018,"Lane","Carpeting","endOfLife","combustion","Disposal",0.00341181118812135
2018,"Lane","Carpeting","endOfLife","landfilling","Disposal",8484.32584742272
2018,"Lane","Carpeting","endOfLife","recycling",NA,0
2018,"Lane","Carpeting","endOfLifeTransport","combustion","Disposal",0.00341181118812135
2018,"Lane","Carpeting","endOfLifeTransport","landfilling","Disposal",8484.32584742272
2018,"Lane","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Lane","Carpeting","production","production","Production",8484.32925923391
2018,"Lane","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Lane","FoodWaste","endOfLife","combustion","Disposal",0.0186193925827999
2018,"Lane","FoodWaste","endOfLife","combustion","Recovery",1451.891
2018,"Lane","FoodWaste","endOfLife","composting","Recovery",1567.926
2018,"Lane","FoodWaste","endOfLife","landfilling","Disposal",46301.7983830884
2018,"Lane","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Lane","FoodWaste","endOfLifeTransport","combustion","Disposal",0.0186193925827999
2018,"Lane","FoodWaste","endOfLifeTransport","combustion","Recovery",1451.891
2018,"Lane","FoodWaste","endOfLifeTransport","composting","Recovery",1567.926
2018,"Lane","FoodWaste","endOfLifeTransport","landfilling","Disposal",46301.7983830884
2018,"Lane","FoodWaste","production","production","Production",49321.634002481
2018,"Lane","Glass","endOfLife","landfilling","Disposal",2193.55727686305
2018,"Lane","Glass","endOfLife","recycling","Recovery",10553.708
2018,"Lane","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Lane","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Lane","Glass","endOfLife","reuseContainer",NA,0
2018,"Lane","Glass","endOfLife","useAsAggregate",NA,0
2018,"Lane","Glass","endOfLifeTransport","landfilling","Disposal",2193.55727686305
2018,"Lane","Glass","endOfLifeTransport","recycling","Recovery",10553.708
2018,"Lane","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Lane","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Lane","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Lane","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Lane","Glass","production","production","Production",12747.2661589606
2018,"Lane","PaperFiber","endOfLife","combustion","Disposal",0.013323764082587
2018,"Lane","PaperFiber","endOfLife","landfilling","Disposal",33132.8874189843
2018,"Lane","PaperFiber","endOfLife","recycling","Recovery",19497.989
2018,"Lane","PaperFiber","endOfLifeTransport","combustion","Disposal",0.013323764082587
2018,"Lane","PaperFiber","endOfLifeTransport","landfilling","Disposal",33132.8874189843
2018,"Lane","PaperFiber","endOfLifeTransport","recycling","Recovery",19497.989
2018,"Lane","PaperFiber","production","production","Production",52630.8897427484
2018,"Lane","PlasticFilm","endOfLife","combustion","Disposal",0.00487815125906699
2018,"Lane","PlasticFilm","endOfLife","landfilling","Disposal",12130.7488993051
2018,"Lane","PlasticFilm","endOfLife","recycling","Recovery",377.633
2018,"Lane","PlasticFilm","endOfLifeTransport","combustion","Disposal",0.00487815125906699
2018,"Lane","PlasticFilm","endOfLifeTransport","landfilling","Disposal",12130.7488993051
2018,"Lane","PlasticFilm","endOfLifeTransport","recycling","Recovery",377.633
2018,"Lane","PlasticFilm","production","production","Production",12508.3867774563
2018,"Lane","ScrapMetal","endOfLife","landfilling","Disposal",8461.20938655779
2018,"Lane","ScrapMetal","endOfLife","recycling","Recovery",100553.079
2018,"Lane","ScrapMetal","endOfLifeTransport","landfilling","Disposal",8461.20938655779
2018,"Lane","ScrapMetal","endOfLifeTransport","recycling","Recovery",100553.079
2018,"Lane","ScrapMetal","production","production","Production",109014.291789073
2018,"Lane","TinnedCan","endOfLife","landfilling","Disposal",1465.56154553933
2018,"Lane","TinnedCan","endOfLife","recycling","Recovery",858.075
2018,"Lane","TinnedCan","endOfLifeTransport","landfilling","Disposal",1465.56154553933
2018,"Lane","TinnedCan","endOfLifeTransport","recycling","Recovery",858.075
2018,"Lane","TinnedCan","production","production","Production",2323.63713488719
2018,"Lincoln","Aluminum","endOfLife","landfilling","Disposal",205.211851790767
2018,"Lincoln","Aluminum","endOfLife","recycling","Recovery",235.384
2018,"Lincoln","Aluminum","endOfLifeTransport","landfilling","Disposal",205.211851790767
2018,"Lincoln","Aluminum","endOfLifeTransport","recycling","Recovery",235.384
2018,"Lincoln","Aluminum","production","production","Production",440.596629061962
2018,"Lincoln","Cardboard","endOfLife","combustion","Disposal",0.00680119529112424
2018,"Lincoln","Cardboard","endOfLife","landfilling","Disposal",1795.6227993438
2018,"Lincoln","Cardboard","endOfLife","recycling","Recovery",3609.654
2018,"Lincoln","Cardboard","endOfLifeTransport","combustion","Disposal",0.00680119529112424
2018,"Lincoln","Cardboard","endOfLifeTransport","landfilling","Disposal",1795.6227993438
2018,"Lincoln","Cardboard","endOfLifeTransport","recycling","Recovery",3609.654
2018,"Lincoln","Cardboard","production","production","Production",5405.28360053909
2018,"Lincoln","Carpeting","endOfLife","combustion","Disposal",0.00503107610760964
2018,"Lincoln","Carpeting","endOfLife","landfilling","Disposal",1328.28342333402
2018,"Lincoln","Carpeting","endOfLife","recycling",NA,0
2018,"Lincoln","Carpeting","endOfLifeTransport","combustion","Disposal",0.00503107610760964
2018,"Lincoln","Carpeting","endOfLifeTransport","landfilling","Disposal",1328.28342333402
2018,"Lincoln","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Lincoln","Carpeting","production","production","Production",1328.28845441013
2018,"Lincoln","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Lincoln","FoodWaste","endOfLife","combustion","Disposal",0.0314098219047166
2018,"Lincoln","FoodWaste","endOfLife","combustion","Recovery",15.257
2018,"Lincoln","FoodWaste","endOfLife","composting","Recovery",66.188
2018,"Lincoln","FoodWaste","endOfLife","landfilling","Disposal",8292.68825864203
2018,"Lincoln","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Lincoln","FoodWaste","endOfLifeTransport","combustion","Disposal",0.0314098219047166
2018,"Lincoln","FoodWaste","endOfLifeTransport","combustion","Recovery",15.257
2018,"Lincoln","FoodWaste","endOfLifeTransport","composting","Recovery",66.188
2018,"Lincoln","FoodWaste","endOfLifeTransport","landfilling","Disposal",8292.68825864203
2018,"Lincoln","FoodWaste","production","production","Production",8374.16466846394
2018,"Lincoln","Glass","endOfLife","landfilling","Disposal",864.812504679447
2018,"Lincoln","Glass","endOfLife","recycling","Recovery",1252.537
2018,"Lincoln","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Lincoln","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Lincoln","Glass","endOfLife","reuseContainer",NA,0
2018,"Lincoln","Glass","endOfLife","useAsAggregate",NA,0
2018,"Lincoln","Glass","endOfLifeTransport","landfilling","Disposal",864.812504679447
2018,"Lincoln","Glass","endOfLifeTransport","recycling","Recovery",1252.537
2018,"Lincoln","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Lincoln","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Lincoln","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Lincoln","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Lincoln","Glass","production","production","Production",2117.35278028874
2018,"Lincoln","PaperFiber","endOfLife","combustion","Disposal",0.0260401582189742
2018,"Lincoln","PaperFiber","endOfLife","landfilling","Disposal",6875.0123757703
2018,"Lincoln","PaperFiber","endOfLife","recycling","Recovery",2124.861
2018,"Lincoln","PaperFiber","endOfLifeTransport","combustion","Disposal",0.0260401582189742
2018,"Lincoln","PaperFiber","endOfLifeTransport","landfilling","Disposal",6875.0123757703
2018,"Lincoln","PaperFiber","endOfLifeTransport","recycling","Recovery",2124.861
2018,"Lincoln","PaperFiber","production","production","Production",8999.89941592852
2018,"Lincoln","PlasticFilm","endOfLife","combustion","Disposal",0.0101237965102014
2018,"Lincoln","PlasticFilm","endOfLife","landfilling","Disposal",2672.8419125618
2018,"Lincoln","PlasticFilm","endOfLife","recycling","Recovery",10.944
2018,"Lincoln","PlasticFilm","endOfLifeTransport","combustion","Disposal",0.0101237965102014
2018,"Lincoln","PlasticFilm","endOfLifeTransport","landfilling","Disposal",2672.8419125618
2018,"Lincoln","PlasticFilm","endOfLifeTransport","recycling","Recovery",10.944
2018,"Lincoln","PlasticFilm","production","production","Production",2683.79603635831
2018,"Lincoln","ScrapMetal","endOfLife","landfilling","Disposal",2164.38929949542
2018,"Lincoln","ScrapMetal","endOfLife","recycling","Recovery",3051.521
2018,"Lincoln","ScrapMetal","endOfLifeTransport","landfilling","Disposal",2164.38929949542
2018,"Lincoln","ScrapMetal","endOfLifeTransport","recycling","Recovery",3051.521
2018,"Lincoln","ScrapMetal","production","production","Production",5215.91849745009
2018,"Lincoln","TinnedCan","endOfLife","landfilling","Disposal",354.76086180804
2018,"Lincoln","TinnedCan","endOfLife","recycling","Recovery",99.516
2018,"Lincoln","TinnedCan","endOfLifeTransport","landfilling","Disposal",354.76086180804
2018,"Lincoln","TinnedCan","endOfLifeTransport","recycling","Recovery",99.516
2018,"Lincoln","TinnedCan","production","production","Production",454.278205518927
2018,"Linn","Aluminum","endOfLife","landfilling","Disposal",390.180028597336
2018,"Linn","Aluminum","endOfLife","recycling","Recovery",1049.576
2018,"Linn","Aluminum","endOfLifeTransport","landfilling","Disposal",390.180028597336
2018,"Linn","Aluminum","endOfLifeTransport","recycling","Recovery",1049.576
2018,"Linn","Aluminum","production","production","Production",1440.09795726238
2018,"Linn","Cardboard","endOfLife","combustion","Disposal",2.99190763761871
2018,"Linn","Cardboard","endOfLife","landfilling","Disposal",3414.11155878237
2018,"Linn","Cardboard","endOfLife","recycling","Recovery",35224.282
2018,"Linn","Cardboard","endOfLifeTransport","combustion","Disposal",2.99190763761871
2018,"Linn","Cardboard","endOfLifeTransport","landfilling","Disposal",3414.11155878237
2018,"Linn","Cardboard","endOfLifeTransport","recycling","Recovery",35224.282
2018,"Linn","Cardboard","production","production","Production",38641.38546642
2018,"Linn","Carpeting","endOfLife","combustion","Disposal",2.21321611679675
2018,"Linn","Carpeting","endOfLife","landfilling","Disposal",2525.5347562979
2018,"Linn","Carpeting","endOfLife","recycling",NA,0
2018,"Linn","Carpeting","endOfLifeTransport","combustion","Disposal",2.21321611679675
2018,"Linn","Carpeting","endOfLifeTransport","landfilling","Disposal",2525.5347562979
2018,"Linn","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Linn","Carpeting","production","production","Production",2527.7479724147
2018,"Linn","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Linn","FoodWaste","endOfLife","combustion","Disposal",13.8174661997437
2018,"Linn","FoodWaste","endOfLife","combustion","Recovery",43.112
2018,"Linn","FoodWaste","endOfLife","composting","Recovery",489.47
2018,"Linn","FoodWaste","endOfLife","landfilling","Disposal",15767.3219829661
2018,"Linn","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Linn","FoodWaste","endOfLifeTransport","combustion","Disposal",13.8174661997437
2018,"Linn","FoodWaste","endOfLifeTransport","combustion","Recovery",43.112
2018,"Linn","FoodWaste","endOfLifeTransport","composting","Recovery",489.47
2018,"Linn","FoodWaste","endOfLifeTransport","landfilling","Disposal",15767.3219829661
2018,"Linn","FoodWaste","production","production","Production",16313.7214491658
2018,"Linn","Glass","endOfLife","landfilling","Disposal",1644.31325414482
2018,"Linn","Glass","endOfLife","recycling","Recovery",2378.61
2018,"Linn","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Linn","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Linn","Glass","endOfLife","reuseContainer",NA,0
2018,"Linn","Glass","endOfLife","useAsAggregate",NA,0
2018,"Linn","Glass","endOfLifeTransport","landfilling","Disposal",1644.31325414482
2018,"Linn","Glass","endOfLifeTransport","recycling","Recovery",2378.61
2018,"Linn","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Linn","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Linn","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Linn","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Linn","Glass","production","production","Production",4024.36422445262
2018,"Linn","PaperFiber","endOfLife","combustion","Disposal",11.4553023292572
2018,"Linn","PaperFiber","endOfLife","landfilling","Disposal",13071.8206671618
2018,"Linn","PaperFiber","endOfLife","recycling","Recovery",5890.512
2018,"Linn","PaperFiber","endOfLifeTransport","combustion","Disposal",11.4553023292572
2018,"Linn","PaperFiber","endOfLifeTransport","landfilling","Disposal",13071.8206671618
2018,"Linn","PaperFiber","endOfLifeTransport","recycling","Recovery",5890.512
2018,"Linn","PaperFiber","production","production","Production",18973.7879694911
2018,"Linn","PlasticFilm","endOfLife","combustion","Disposal",4.45355011935886
2018,"Linn","PlasticFilm","endOfLife","landfilling","Disposal",5082.01414674064
2018,"Linn","PlasticFilm","endOfLife","recycling","Recovery",696.156
2018,"Linn","PlasticFilm","endOfLifeTransport","combustion","Disposal",4.45355011935886
2018,"Linn","PlasticFilm","endOfLifeTransport","landfilling","Disposal",5082.01414674064
2018,"Linn","PlasticFilm","endOfLifeTransport","recycling","Recovery",696.156
2018,"Linn","PlasticFilm","production","production","Production",5782.62369686
2018,"Linn","ScrapMetal","endOfLife","landfilling","Disposal",4115.26659597586
2018,"Linn","ScrapMetal","endOfLife","recycling","Recovery",9632.056
2018,"Linn","ScrapMetal","endOfLifeTransport","landfilling","Disposal",4115.26659597586
2018,"Linn","ScrapMetal","endOfLifeTransport","recycling","Recovery",9632.056
2018,"Linn","ScrapMetal","production","production","Production",13750.9289507617
2018,"Linn","TinnedCan","endOfLife","landfilling","Disposal",674.525384365274
2018,"Linn","TinnedCan","endOfLife","recycling","Recovery",224.961
2018,"Linn","TinnedCan","endOfLifeTransport","landfilling","Disposal",674.525384365274
2018,"Linn","TinnedCan","endOfLifeTransport","recycling","Recovery",224.961
2018,"Linn","TinnedCan","production","production","Production",900.077494999623
2018,"Malheur","Aluminum","endOfLife","landfilling","Disposal",92.341019274057
2018,"Malheur","Aluminum","endOfLife","recycling","Recovery",268.331
2018,"Malheur","Aluminum","endOfLifeTransport","landfilling","Disposal",92.341019274057
2018,"Malheur","Aluminum","endOfLifeTransport","recycling","Recovery",268.331
2018,"Malheur","Aluminum","production","production","Production",360.672019274057
2018,"Malheur","Cardboard","endOfLife","combustion",NA,0
2018,"Malheur","Cardboard","endOfLife","landfilling","Disposal",807.992511525117
2018,"Malheur","Cardboard","endOfLife","recycling","Recovery",2474.714
2018,"Malheur","Cardboard","endOfLifeTransport","combustion",NA,0
2018,"Malheur","Cardboard","endOfLifeTransport","landfilling","Disposal",807.992511525117
2018,"Malheur","Cardboard","endOfLifeTransport","recycling","Recovery",2474.714
2018,"Malheur","Cardboard","production","production","Production",3282.70651152512
2018,"Malheur","Carpeting","endOfLife","combustion",NA,0
2018,"Malheur","Carpeting","endOfLife","landfilling","Disposal",597.699616884486
2018,"Malheur","Carpeting","endOfLife","recycling",NA,0
2018,"Malheur","Carpeting","endOfLifeTransport","combustion",NA,0
2018,"Malheur","Carpeting","endOfLifeTransport","landfilling","Disposal",597.699616884486
2018,"Malheur","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Malheur","Carpeting","production","production","Production",597.699616884486
2018,"Malheur","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Malheur","FoodWaste","endOfLife","combustion","Recovery",36.178
2018,"Malheur","FoodWaste","endOfLife","composting","Recovery",61.134
2018,"Malheur","FoodWaste","endOfLife","landfilling","Disposal",3731.53538473875
2018,"Malheur","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Malheur","FoodWaste","endOfLifeTransport","combustion","Recovery",36.178
2018,"Malheur","FoodWaste","endOfLifeTransport","composting","Recovery",61.134
2018,"Malheur","FoodWaste","endOfLifeTransport","landfilling","Disposal",3731.53538473875
2018,"Malheur","FoodWaste","production","production","Production",3828.84738473875
2018,"Malheur","Glass","endOfLife","landfilling","Disposal",389.147446729699
2018,"Malheur","Glass","endOfLife","recycling","Recovery",670.832
2018,"Malheur","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Malheur","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Malheur","Glass","endOfLife","reuseContainer",NA,0
2018,"Malheur","Glass","endOfLife","useAsAggregate",NA,0
2018,"Malheur","Glass","endOfLifeTransport","landfilling","Disposal",389.147446729699
2018,"Malheur","Glass","endOfLifeTransport","recycling","Recovery",670.832
2018,"Malheur","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Malheur","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Malheur","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Malheur","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Malheur","Glass","production","production","Production",1059.9794467297
2018,"Malheur","PaperFiber","endOfLife","combustion",NA,0
2018,"Malheur","PaperFiber","endOfLife","landfilling","Disposal",3093.6110403003
2018,"Malheur","PaperFiber","endOfLife","recycling","Recovery",112.384
2018,"Malheur","PaperFiber","endOfLifeTransport","combustion",NA,0
2018,"Malheur","PaperFiber","endOfLifeTransport","landfilling","Disposal",3093.6110403003
2018,"Malheur","PaperFiber","endOfLifeTransport","recycling","Recovery",112.384
2018,"Malheur","PaperFiber","production","production","Production",3205.9950403003
2018,"Malheur","PlasticFilm","endOfLife","combustion",NA,0
2018,"Malheur","PlasticFilm","endOfLife","landfilling","Disposal",1202.72267128132
2018,"Malheur","PlasticFilm","endOfLife","recycling","Recovery",220.041
2018,"Malheur","PlasticFilm","endOfLifeTransport","combustion",NA,0
2018,"Malheur","PlasticFilm","endOfLifeTransport","landfilling","Disposal",1202.72267128132
2018,"Malheur","PlasticFilm","endOfLifeTransport","recycling","Recovery",220.041
2018,"Malheur","PlasticFilm","production","production","Production",1422.76367128132
2018,"Malheur","ScrapMetal","endOfLife","landfilling","Disposal",973.929684261355
2018,"Malheur","ScrapMetal","endOfLife","recycling","Recovery",66.351
2018,"Malheur","ScrapMetal","endOfLifeTransport","landfilling","Disposal",973.929684261355
2018,"Malheur","ScrapMetal","endOfLifeTransport","recycling","Recovery",66.351
2018,"Malheur","ScrapMetal","production","production","Production",1040.28068426135
2018,"Malheur","TinnedCan","endOfLife","landfilling","Disposal",159.634929912812
2018,"Malheur","TinnedCan","endOfLife","recycling","Recovery",103.848
2018,"Malheur","TinnedCan","endOfLifeTransport","landfilling","Disposal",159.634929912812
2018,"Malheur","TinnedCan","endOfLifeTransport","recycling","Recovery",103.848
2018,"Malheur","TinnedCan","production","production","Production",263.482929912812
2018,"Marion","Aluminum","endOfLife","landfilling","Disposal",539.02475745703
2018,"Marion","Aluminum","endOfLife","recycling","Recovery",3283.831
2018,"Marion","Aluminum","endOfLifeTransport","landfilling","Disposal",539.02475745703
2018,"Marion","Aluminum","endOfLifeTransport","recycling","Recovery",3283.831
2018,"Marion","Aluminum","production","production","Production",4409.47100054746
2018,"Marion","Cardboard","endOfLife","combustion","Disposal",4900.23058620964
2018,"Marion","Cardboard","endOfLife","landfilling","Disposal",4502.68831968965
2018,"Marion","Cardboard","endOfLife","recycling","Recovery",33283.578
2018,"Marion","Cardboard","endOfLifeTransport","combustion","Disposal",4900.23058620964
2018,"Marion","Cardboard","endOfLifeTransport","landfilling","Disposal",4502.68831968965
2018,"Marion","Cardboard","endOfLifeTransport","recycling","Recovery",33283.578
2018,"Marion","Cardboard","production","production","Production",42686.4969058993
2018,"Marion","Carpeting","endOfLife","combustion","Disposal",4295.59602253582
2018,"Marion","Carpeting","endOfLife","landfilling","Disposal",3947.10609970262
2018,"Marion","Carpeting","endOfLife","recycling",NA,0
2018,"Marion","Carpeting","endOfLifeTransport","combustion","Disposal",4295.59602253582
2018,"Marion","Carpeting","endOfLifeTransport","landfilling","Disposal",3947.10609970262
2018,"Marion","Carpeting","endOfLifeTransport","recycling",NA,0
2018,"Marion","Carpeting","production","production","Production",8242.70212223844
2018,"Marion","FoodWaste","endOfLife","anaerobicDigestion",NA,0
2018,"Marion","FoodWaste","endOfLife","combustion","Disposal",22570.1029517072
2018,"Marion","FoodWaste","endOfLife","combustion","Recovery",24.626
2018,"Marion","FoodWaste","endOfLife","composting","Recovery",1786.967
2018,"Marion","FoodWaste","endOfLife","landfilling","Disposal",20739.0524072161
2018,"Marion","FoodWaste","endOfLifeTransport","anaerobicDigestion",NA,0
2018,"Marion","FoodWaste","endOfLifeTransport","combustion","Disposal",22570.1029517072
2018,"Marion","FoodWaste","endOfLifeTransport","combustion","Recovery",24.626
2018,"Marion","FoodWaste","endOfLifeTransport","composting","Recovery",1786.967
2018,"Marion","FoodWaste","endOfLifeTransport","landfilling","Disposal",20739.0524072161
2018,"Marion","FoodWaste","production","production","Production",45120.7483589233
2018,"Marion","Glass","endOfLife","landfilling","Disposal",1308.11336670429
2018,"Marion","Glass","endOfLife","recycling","Recovery",10189.33
2018,"Marion","Glass","endOfLife","recyclingPozzolan",NA,0
2018,"Marion","Glass","endOfLife","recyclingToFiberglass",NA,0
2018,"Marion","Glass","endOfLife","reuseContainer",NA,0
2018,"Marion","Glass","endOfLife","useAsAggregate",NA,0
2018,"Marion","Glass","endOfLifeTransport","landfilling","Disposal",1308.11336670429
2018,"Marion","Glass","endOfLifeTransport","recycling","Recovery",10189.33
2018,"Marion","Glass","endOfLifeTransport","recyclingPozzolan",NA,0
2018,"Marion","Glass","endOfLifeTransport","recyclingToFiberglass",NA,0
2018,"Marion","Glass","endOfLifeTransport","reuseContainer",NA,0
2018,"Marion","Glass","endOfLifeTransport","useAsAggregate",NA,0
2018,"Marion","Glass","production","production","Production",12921.0500377954
2018,"Marion","PaperFiber","endOfLife","combustion","Disposal",18649.4196631013
2018,"Marion","PaperFiber","endOfLife","landfilling","Disposal",17136.4433996952
2018,"Marion","PaperFiber","endOfLife","recycling","Recovery",14932.704
2018,"Marion","PaperFiber","endOfLifeTransport","combustion","Disposal",18649.4196631013
2018,"Marion","PaperFiber","endOfLifeTransport","landfilling","Disposal",17136.4433996952
2018,"Marion","PaperFiber","endOfLifeTransport","recycling","Recovery",14932.704
2018,"Marion","PaperFiber","production","production","Production",50718.5670627965
2018,"Marion","PlasticFilm","endOfLife","combustion","Disposal",8193.53102283056
2018,"Marion","PlasticFilm","endOfLife","landfilling","Disposal",7528.8123251463
2018,"Marion","PlasticFilm","endOfLife","recycling","Recovery",1235.422
2018,"Marion","PlasticFilm","endOfLifeTransport","combustion","Disposal",8193.53102283056
2018,"Marion","PlasticFilm","endOfLifeTransport","landfilling","Disposal",7528.8123251463
2018,"Marion","PlasticFilm","endOfLifeTransport","recycling","Recovery",1235.422
2018,"Marion","PlasticFilm","production","production","Production",16957.7653479769
2018,"Marion","ScrapMetal","endOfLife","landfilling","Disposal",4079.62202780033
2018,"Marion","ScrapMetal","endOfLife","recycling","Recovery",69657.628
2018,"Marion","ScrapMetal","endOfLifeTransport","landfilling","Disposal",4079.62202780033
2018,"Marion","ScrapMetal","endOfLifeTransport","recycling","Recovery",69657.628
2018,"Marion","ScrapMetal","production","production","Production",78177.0618072174
2018,"Marion","TinnedCan","endOfLife","landfilling","Disposal",740.918498613356
2018,"Marion","TinnedCan","endOfLife","recycling","Recovery",547.411
2018,"Marion","TinnedCan","endOfLifeTransport","landfilling","Disposal",740.918498613356
2018,"Marion","TinnedCan","endOfLifeTransport","recycling","Recovery",547.411
2018,"Marion","TinnedCan","production","production","Production",2094.66367744542
2018,"Metro","Aluminum","endOfLife","landfilling","Disposal",5339.71412170098
2018,"Metro","Aluminum","endOfLife","recycling","Recovery",13175.421
2018,"Metro","Aluminum","endOfLifeTransport","landfilling","Disposal",5339.71412170098
2018,"Metro","Aluminum","endOfLifeTransport","recycling","Recovery",13175.421
2018,"Metro","Aluminum","production","production","Production",18528.3898168588
2018,"Metro","Cardboard","endOfLife","combustion","Disposal",131.421375396238
2018,"Metro","Cardboard","endOfLife","landfilling","Disposal",52943.6977419843
2018,"Metro","Cardboard","endOfLife","recycling","Recovery",189108.91
2018,"Metro","Cardboard","endOfLifeTransport","combustion","Disposal",131.421375396238
2018,"Metro","Cardboard","endOfLifeTransport","landfilling","Disposal",52943.6977419843
2018,"Metro","Cardboard","endOfLifeTransport","recycling","Recovery",189108.91
2018,"Metro","Cardboard","production","production","Production",242184.029117381
2018,"Metro","Carpeting","endOfLife","combustion","Disposal",72.7710920889786
