"material","LCstage","disposition","impactCategory","impactUnits","impactFactor","corporateSource","impactFactorSetId"
"HDPE","production","production","Blue water consumption","kg",15204.1981835761,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production","Blue water use","kg",899451.167558921,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production","Total freshwater consumption (including rainwater)","kg",18304.9452828377,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production","Total freshwater use","kg",902563.088630864,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production","high characterization factor for unspecified water","m³ equiv.",7.54176658396642,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production","low characterization factor for unspecified water","m³ equiv.",7.23091592556244,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production","OECD+BRIC average for unspecified water","m³ equiv.",7.33790450517193,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GTP100 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",84.1785142674317,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GTP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",88.0516140732205,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GTP50 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",84.7849597574782,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GWP100 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",85.6925264053696,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GWP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",89.0874971669006,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GTP100 excl biogenic carbon","kg CO2 eq.",84.0859339994093,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GTP20 excl biogenic carbon","kg CO2 eq.",87.9590338051981,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GTP50 excl biogenic carbon","kg CO2 eq.",84.6923794894558,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GWP100 excl biogenic carbon","kg CO2 eq.",85.5999461373473,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GWP20 excl biogenic carbon","kg CO2 eq.",88.9949168988782,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GTP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",83.8264721978796,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GTP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",87.6989049766351,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GTP50 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",84.4322506608929,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GWP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",85.3404843358176,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GWP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",88.7347880703153,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GTP100 incl biogenic carbon","kg CO2 eq.",83.7338919298572,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GTP20 incl biogenic carbon","kg CO2 eq.",87.6063247086128,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GTP50 incl biogenic carbon","kg CO2 eq.",84.3396703928705,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GWP100 incl biogenic carbon","kg CO2 eq.",85.2479040677952,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","GWP20 incl biogenic carbon","kg CO2 eq.",88.6422078022929,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Primary energy demand from ren. and non ren. resources (gross cal. value)","MJ",1351.50423874064,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Primary energy demand from ren. and non ren. resources (net cal. value)","MJ",1260.73383574826,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Primary energy from non renewable resources (gross cal. value)","MJ",1301.26113375309,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Primary energy from non renewable resources (net cal. value)","MJ",1210.49073098334,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Primary energy from renewable resources (gross cal. value)","MJ",50.2431049875478,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Primary energy from renewable resources (net cal. value)","MJ",50.2431047649147,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Global Warming Air, excl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",85.4178623575878,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Global Warming Air, incl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",85.0663205583106,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Acidification","kg SO2 eq.",0.287525255470569,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Ecotoxicity (recommended)","CTUe",11.5381105212255,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Eutrophication","kg N eq.",0.0314822487727933,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Global Warming Air, excl. biogenic carbon","kg CO2 eq.",85.3252820895654,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Global Warming Air, incl. biogenic carbon","kg CO2 eq.",84.9737402902882,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Human Health Particulate Air","kg PM2.5 eq.",0.0148010784252356,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Human toxicity, cancer (recommended)","CTUh",5.22037229624256e-08,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Human toxicity, non-canc. (recommended)","CTUh",4.13001388149482e-06,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Ozone Depletion Air","kg CFC 11 eq.",9.11315566136356e-15,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Resources, Fossil fuels","MJ surplus energy",161.366461632478,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Smog Air","kg O3 eq.",7.41718461824348,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Ecotoxicity (recommended and interim)","CTUe",1057.43956806694,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Ecotoxicity (recommended only)","CTUe",0.47359366869058,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Human toxicity, cancer (recommended and interim)","CTUh",8.79302105757386e-07,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Human toxicity, cancer (recommended only)","CTUh",4.73066300991622e-10,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Human toxicity, non-canc. (recommended and interim)","CTUh",4.92824801663175e-06,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Human toxicity, non-canc. (recommended only)","CTUh",1.51257785198725e-10,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","high characterization factor for unspecified water","m³ world equiv.",7.04341627774568,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","low characterization factor for unspecified water","m³ world equiv.",6.79418678329726,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","OECD+BRIC average for unspecified water","m³ world equiv.",6.94132521050748,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Blue water consumption (excl hydropower)","kg",220.655490036728,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Blue water use (excl hydropower)","kg",425.282567341224,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","including rainwater)","kg",1364.44265914135,"Total freshwater consumption (excl hydropower","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Total freshwater use (excl hydropower)","kg",1569.12816423291,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","high characterization factor for unspecified water","m³ equiv.",0.105375131400979,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","low characterization factor for unspecified water","m³ equiv.",0.102213162526522,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","OECD+BRIC average for unspecified water","m³ equiv.",0.103301448973732,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","global average for unspecified water","m³ world equiv.",6.91119077278341,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","high characterization factor for unspecified water","m³ world equiv.",6.93626921221106,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","low characterization factor for unspecified water","m³ world equiv.",6.81991801692048,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","OECD+BRIC average for unspecified water","m³ world equiv.",6.89980631554555,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","high characterization factor for unspecified water","m³ world equiv.",7.07543135324364,"AWARE","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","low characterization factor for unspecified water","m³ world equiv.",6.95439292688807,"AWARE","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","OECD+BRIC average for unspecified water","m³ world equiv.",7.02585077650197,"AWARE","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Blue water consumption","kg",225.925763773479,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Blue water use","kg",2742.10986926011,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Total freshwater consumption (including rainwater)","kg",1369.71293287811,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","Total freshwater use","kg",3885.9554661518,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","high characterization factor for unspecified water","m³ equiv.",0.105930017289185,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","low characterization factor for unspecified water","m³ equiv.",0.104394405552714,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"HDPE","production","production_transport","OECD+BRIC average for unspecified water","m³ equiv.",0.104922932400172,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GTP100 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",1111.51886013235,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GTP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",800.474717838282,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GTP50 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",1065.56735244987,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GWP100 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",990.862224821926,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GWP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",715.65476361379,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GTP100 excl biogenic carbon","kg CO2 eq.",1111.8533913119,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GTP20 excl biogenic carbon","kg CO2 eq.",800.809249017835,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GTP50 excl biogenic carbon","kg CO2 eq.",1065.90188362942,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GWP100 excl biogenic carbon","kg CO2 eq.",991.196756001478,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GWP20 excl biogenic carbon","kg CO2 eq.",715.989294793343,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GTP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",1111.92795732777,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GTP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",800.917177059534,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GTP50 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",1066.00981167112,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GWP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",991.271322017343,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GWP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",716.097222835042,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GTP100 incl biogenic carbon","kg CO2 eq.",1112.26248850732,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GTP20 incl biogenic carbon","kg CO2 eq.",801.251708239086,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GTP50 incl biogenic carbon","kg CO2 eq.",1066.34434285067,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GWP100 incl biogenic carbon","kg CO2 eq.",991.605853196896,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","GWP20 incl biogenic carbon","kg CO2 eq.",716.431754014594,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Primary energy demand from ren. and non ren. resources (gross cal. value)","MJ",-35900.3106574336,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Primary energy demand from ren. and non ren. resources (net cal. value)","MJ",-33283.0612865616,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Primary energy from non renewable resources (gross cal. value)","MJ",-33575.4628307156,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Primary energy from non renewable resources (net cal. value)","MJ",-30958.2135685898,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Primary energy from renewable resources (gross cal. value)","MJ",-2324.847826718,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Primary energy from renewable resources (net cal. value)","MJ",-2324.84771797178,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Global Warming Air, excl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",1015.29089949865,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Global Warming Air, incl biogenic carbon, incl LUC, no norm/weight","kg CO2 eq.",1015.67497517469,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Acidification","kg SO2 eq.",-1.9618198999994,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Ecotoxicity (recommended)","CTUe",-36.6765671773418,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Eutrophication","kg N eq.",-0.144789161348395,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Global Warming Air, excl. biogenic carbon","kg CO2 eq.",1015.6254306782,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Global Warming Air, incl. biogenic carbon","kg CO2 eq.",1016.00950635424,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Human Health Particulate Air","kg PM2.5 eq.",-0.11714046365823,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Human toxicity, cancer (recommended)","CTUh",-3.60441572969959e-07,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Human toxicity, non-canc. (recommended)","CTUh",-2.94129622241957e-05,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Ozone Depletion Air","kg CFC 11 eq.",-3.57377249825304e-12,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Resources, Fossil fuels","MJ surplus energy",-3325.3494263696,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Smog Air","kg O3 eq.",-41.1420890750254,"TRACI 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Ecotoxicity (recommended and interim)","CTUe",-121000.239393704,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Ecotoxicity (recommended only)","CTUe",-1.09975034517749,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Human toxicity, cancer (recommended and interim)","CTUh",-1.8611963391853e-06,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Human toxicity, cancer (recommended only)","CTUh",-1.01897809903086e-07,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Human toxicity, non-canc. (recommended and interim)","CTUh",-4.06418077648605e-05,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Human toxicity, non-canc. (recommended only)","CTUh",-2.14887743813312e-09,"USEtox 2.1","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","high characterization factor for unspecified water","m³ world equiv.",237.587565773217,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","low characterization factor for unspecified water","m³ world equiv.",-74.6842890388366,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","OECD+BRIC average for unspecified water","m³ world equiv.",109.672661492849,"AWARE (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Blue water consumption (excl hydropower)","kg",3130.76782351286,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Blue water use (excl hydropower)","kg",-40681.0813064203,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","including rainwater)","kg",678.426926358443,"Total freshwater consumption (excl hydropower","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Total freshwater use (excl hydropower)","kg",-43132.163494166,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","high characterization factor for unspecified water","m³ equiv.",3.28081301138511,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","low characterization factor for unspecified water","m³ equiv.",-0.680972841729958,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","OECD+BRIC average for unspecified water","m³ equiv.",0.682594613195189,"WSI (excl hydropower)","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","global average for unspecified water","m³ world equiv.",81.3741659466796,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","high characterization factor for unspecified water","m³ world equiv.",148.196836199488,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","low characterization factor for unspecified water","m³ world equiv.",-161.826344423454,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","OECD+BRIC average for unspecified water","m³ world equiv.",51.0397492375923,"AWARE 1.2C","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","high characterization factor for unspecified water","m³ world equiv.",159.156914572213,"AWARE","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","low characterization factor for unspecified water","m³ world equiv.",-163.355611600295,"AWARE","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","OECD+BRIC average for unspecified water","m³ world equiv.",27.0471562071034,"AWARE","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Blue water consumption","kg",551.508055372979,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Blue water use","kg",-629397.611853673,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Total freshwater consumption (including rainwater)","kg",-1900.83284178143,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","Total freshwater use","kg",-631848.694041418,NA,"emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","high characterization factor for unspecified water","m³ equiv.",2.11371317117607,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","low characterization factor for unspecified water","m³ equiv.",-1.97799584439207,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER","OECD+BRIC average for unspecified water","m³ equiv.",-0.569711435413808,"WSI","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GTP100 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",40.3482088889318,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GTP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",42.1794387957404,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GTP50 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",40.6325580798535,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GWP100 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",41.0632229242718,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GWP20 excl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",42.6706274072931,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GTP100 excl biogenic carbon","kg CO2 eq.",40.3038203541965,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GTP20 excl biogenic carbon","kg CO2 eq.",42.1350502610051,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GTP50 excl biogenic carbon","kg CO2 eq.",40.5881695451182,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GWP100 excl biogenic carbon","kg CO2 eq.",41.0188343895365,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GWP20 excl biogenic carbon","kg CO2 eq.",42.6262388725578,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GTP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",40.1386810794065,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GTP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",41.9695913475346,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GTP50 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",40.4227106316477,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GWP100 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",40.8536951147465,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GWP20 incl biogenic carbon, incl Land Use Change, no norm/weight","kg CO2 eq.",42.4607799590873,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GTP100 incl biogenic carbon","kg CO2 eq.",40.0942925446712,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GTP20 incl biogenic carbon","kg CO2 eq.",41.9252028127993,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GTP50 incl biogenic carbon","kg CO2 eq.",40.3783220969124,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GWP100 incl biogenic carbon","kg CO2 eq.",40.8093065800112,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
"LDPE","endOfLife","incinerationER_transport","GWP20 incl biogenic carbon","kg CO2 eq.",42.416391424352,"IPCC AR5","emissionFactorsWICplusSOAR_20200327.xlsx"
